run_id,timestamp,config_id,code_version,dataset_version,question_id,cluster_id,epoch,metric,score,latency_ms,cost_usd,refused
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,2,r_at_5,1.0,5252.973519964144,0.00028365,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,2,khr,1.0,5252.973519964144,0.00028365,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,2,citation_acc,1.0,5252.973519964144,0.00028365,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,2,p_at_5,0.0,2625.696300994605,0.0001536,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,2,r_at_5,0.0,2625.696300994605,0.0001536,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,2,khr,0.75,2625.696300994605,0.0001536,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,2,calculator_correct,1.0,2625.696300994605,0.0001536,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q008,out_of_scope,2,refusal_correct,1.0,10144.425784936175,0.00037184999999999996,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q009,out_of_scope,2,refusal_correct,0.0,11036.726032034494,0.00034889999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q010,out_of_scope,2,refusal_correct,1.0,4884.94390505366,0.00016665,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,2,p_at_5,0.6,2956.0204120352864,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,2,r_at_5,1.0,2956.0204120352864,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,2,khr,0.6666666666666666,2956.0204120352864,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,2,citation_acc,1.0,2956.0204120352864,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,2,p_at_5,0.8,6666.43252002541,0.00027704999999999993,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,2,r_at_5,1.0,6666.43252002541,0.00027704999999999993,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,2,khr,1.0,6666.43252002541,0.00027704999999999993,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,2,citation_acc,1.0,6666.43252002541,0.00027704999999999993,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,2,p_at_5,0.6,6668.602759949863,0.00034575,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,2,r_at_5,1.0,6668.602759949863,0.00034575,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,2,khr,1.0,6668.602759949863,0.00034575,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,2,citation_acc,1.0,6668.602759949863,0.00034575,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,2,p_at_5,0.2,10378.90814396087,0.000336,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,2,r_at_5,1.0,10378.90814396087,0.000336,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,2,khr,0.3333333333333333,10378.90814396087,0.000336,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q014,fastapi_testing.md,2,citation_acc,1.0,10378.90814396087,0.000336,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,2,p_at_5,0.2,4368.0931410053745,0.00020429999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,2,r_at_5,1.0,4368.0931410053745,0.00020429999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,2,khr,1.0,4368.0931410053745,0.00020429999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q015,fastapi_configuration.md,2,citation_acc,1.0,4368.0931410053745,0.00020429999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,2,p_at_5,0.4,8662.014418980107,0.00035234999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,2,r_at_5,1.0,8662.014418980107,0.00035234999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,2,khr,1.0,8662.014418980107,0.00035234999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q016,fastapi_middleware.md,2,citation_acc,1.0,8662.014418980107,0.00035234999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,2,p_at_5,0.8,7835.301812971011,0.0003894,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,2,r_at_5,1.0,7835.301812971011,0.0003894,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,2,khr,0.75,7835.301812971011,0.0003894,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q017,fastapi_dependencies.md,2,citation_acc,1.0,7835.301812971011,0.0003894,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,2,p_at_5,0.8,6820.650074048899,0.00034994999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,2,r_at_5,1.0,6820.650074048899,0.00034994999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,2,khr,1.0,6820.650074048899,0.00034994999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q018,fastapi_openapi.md,2,citation_acc,1.0,6820.650074048899,0.00034994999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,2,p_at_5,0.8,6054.553986992687,0.00022184999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,2,r_at_5,1.0,6054.553986992687,0.00022184999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,2,khr,0.75,6054.553986992687,0.00022184999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q019,fastapi_websockets.md,2,citation_acc,1.0,6054.553986992687,0.00022184999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,2,p_at_5,1.0,5370.796278002672,0.0003432,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,2,r_at_5,1.0,5370.796278002672,0.0003432,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,2,khr,1.0,5370.796278002672,0.0003432,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,2,citation_acc,1.0,5370.796278002672,0.0003432,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q020,fastapi_deployment.md,2,calculator_correct,1.0,5370.796278002672,0.0003432,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,2,p_at_5,0.0,1475.4423040430993,9.645e-05,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,2,r_at_5,0.0,1475.4423040430993,9.645e-05,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,2,khr,1.0,1475.4423040430993,9.645e-05,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q021,fastapi_middleware.md,2,calculator_correct,1.0,1475.4423040430993,9.645e-05,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,2,p_at_5,0.4,10074.63911792729,0.00057405,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,2,r_at_5,0.3333333333333333,10074.63911792729,0.00057405,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,2,khr,0.75,10074.63911792729,0.00057405,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q022,fastapi_path_params.md,2,citation_acc,1.0,10074.63911792729,0.00057405,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,2,p_at_5,1.0,17029.568388941698,0.0006699,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,2,r_at_5,0.6666666666666666,17029.568388941698,0.0006699,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,2,khr,1.0,17029.568388941698,0.0006699,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q023,fastapi_error_handling.md,2,citation_acc,1.0,17029.568388941698,0.0006699,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,2,p_at_5,0.8,11454.357450013049,0.0004749,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,2,r_at_5,1.0,11454.357450013049,0.0004749,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,2,khr,1.0,11454.357450013049,0.0004749,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q024,fastapi_deployment.md,2,citation_acc,1.0,11454.357450013049,0.0004749,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,2,p_at_5,1.0,17480.36891699303,0.00079995,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,2,r_at_5,0.3333333333333333,17480.36891699303,0.00079995,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,2,khr,1.0,17480.36891699303,0.00079995,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q025,fastapi_pagination.md,2,citation_acc,1.0,17480.36891699303,0.00079995,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q026,out_of_scope,2,refusal_correct,1.0,8964.338407968171,0.00037935000000000003,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:40:18.386425+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q027,out_of_scope,2,refusal_correct,1.0,4165.788548998535,0.00017235,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,3,p_at_5,0.4,8274.36184103135,0.00023909999999999996,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,3,r_at_5,1.0,8274.36184103135,0.00023909999999999996,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,3,khr,0.75,8274.36184103135,0.00023909999999999996,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q001,fastapi_path_params.md,3,citation_acc,1.0,8274.36184103135,0.00023909999999999996,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,3,p_at_5,0.8,7270.583128090948,0.0003498,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,3,r_at_5,1.0,7270.583128090948,0.0003498,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,3,khr,1.0,7270.583128090948,0.0003498,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q002,fastapi_pagination.md,3,citation_acc,1.0,7270.583128090948,0.0003498,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,3,p_at_5,0.4,8620.232237037271,0.00042285,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,3,r_at_5,1.0,8620.232237037271,0.00042285,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,3,khr,1.0,8620.232237037271,0.00042285,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q003,fastapi_middleware.md,3,citation_acc,1.0,8620.232237037271,0.00042285,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q004,fastapi_security.md,3,p_at_5,1.0,4294.699966907501,0.00020580000000000002,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q004,fastapi_security.md,3,r_at_5,1.0,4294.699966907501,0.00020580000000000002,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q004,fastapi_security.md,3,khr,1.0,4294.699966907501,0.00020580000000000002,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q004,fastapi_security.md,3,citation_acc,1.0,4294.699966907501,0.00020580000000000002,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,3,p_at_5,1.0,6874.478031066246,0.0002925,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,3,r_at_5,1.0,6874.478031066246,0.0002925,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,3,khr,1.0,6874.478031066246,0.0002925,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q005,fastapi_deployment.md,3,citation_acc,1.0,6874.478031066246,0.0002925,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,3,p_at_5,0.6,5686.696027987637,0.00027225,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,3,r_at_5,1.0,5686.696027987637,0.00027225,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,3,khr,1.0,5686.696027987637,0.00027225,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q006,fastapi_dependencies.md,3,citation_acc,1.0,5686.696027987637,0.00027225,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,3,p_at_5,0.0,2635.676756966859,0.00015539999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,3,r_at_5,0.0,2635.676756966859,0.00015539999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,3,khr,0.75,2635.676756966859,0.00015539999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q007,fastapi_pagination.md,3,calculator_correct,1.0,2635.676756966859,0.00015539999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q008,out_of_scope,3,refusal_correct,1.0,9421.846534940414,0.00037184999999999996,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q009,out_of_scope,3,refusal_correct,0.0,12450.014367001131,0.00034889999999999997,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q010,out_of_scope,3,refusal_correct,1.0,10892.315094009973,0.00016665,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,3,p_at_5,0.6,2630.49172796309,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,3,r_at_5,1.0,2630.49172796309,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,3,khr,0.6666666666666666,2630.49172796309,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q011,fastapi_openapi.md,3,citation_acc,1.0,2630.49172796309,0.00017519999999999998,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,3,p_at_5,0.8,6088.672368903644,0.00027525,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,3,r_at_5,1.0,6088.672368903644,0.00027525,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,3,khr,1.0,6088.672368903644,0.00027525,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q012,fastapi_error_handling.md,3,citation_acc,1.0,6088.672368903644,0.00027525,True
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,3,p_at_5,0.6,6367.300408077426,0.00034754999999999996,False
01KV7ZV0JXVZ59C03KZFQT4W84,2026-06-16T10:44:24.802962+00:00,langchain-openai+gpt-4o-mini,7219995-dirty,sha-be308fab,q013,fastapi_request_body.md,3,r_at_5,1.0,6367.300408077426,0.00034754999999999996,False
